MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     0.000000E+00     0.000000E+00     9.817434E+01     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     1.780766E+01     0.000000E+00     5.392221E+01     6.573836E+02     5.470134E+03     1.000000E+00 
    2     3     2     6.276942E+01     2.133206E+00     3.683151E+02     2.827147E+03     4.297886E+03     1.000000E+00 
    3     5     3     5.180250E+01     2.214227E+00     2.594784E+02     1.929009E+03     2.466880E+03     1.000000E+00 
    4     7     4     5.328445E+01     2.327219E+00     2.558237E+01     2.518969E+02     1.244258E+03     1.000000E+00 
    5     8     5     5.633925E+01     3.701463E+00     3.056416E+01     3.366972E+02     9.710173E+02     1.000000E+00 
    6    10     6     6.060676E+01     3.677732E+00     2.269105E+01     2.431064E+02     2.453217E+03     1.000000E+00 
    7    12     7     6.810256E+01     3.564301E+00     2.046845E+01     2.245441E+02     2.765565E+03     1.000000E+00 
    8    14     8     7.052463E+01     3.682372E+00     6.481240E+00     6.055171E+01     1.039944E+03     1.000000E+00 
    9    15     9     6.308139E+01     4.280572E+00     6.211129E-01     5.908252E+00     2.600924E+02     1.000000E+00 
   10    16    10     4.228896E+01     4.048134E+00     4.339967E+00     4.591843E+01     1.088773E+01     1.000000E+00 
   11    18    11     3.372843E+01     3.885868E+00     1.493047E+01     1.415241E+02     5.952949E+00     1.000000E+00 
   12    20    12     3.149705E+01     3.704751E+00     1.556134E+01     1.512504E+02     3.786554E+00     1.000000E+00 
   13    22    13     3.053464E+01     3.495193E+00     1.632776E+01     1.486353E+02     2.849494E+00     1.000000E+00 
   14    24    14     2.974797E+01     3.307431E+00     1.468948E+01     1.257129E+02     2.168051E+00     1.000000E+00 
   15    26    15     2.931237E+01     3.074027E+00     1.434330E+01     1.225277E+02     2.171661E+00     1.000000E+00 
   16    28    16     2.919318E+01     2.943373E+00     3.236808E+00     3.123327E+01     1.697514E+00     1.000000E+00 
   17    29    17     2.817178E+01     2.746258E+00     1.209573E+00     8.067965E+00     3.326172E+00     1.000000E+00 
   18    30    18     2.718371E+01     2.697337E+00     5.206558E-01     4.925259E+00     6.841266E-01     1.000000E+00 
   19    31    19     2.558299E+01     2.652338E+00     7.786538E-01     6.941016E+00     3.656351E-01     1.000000E+00 
   20    32    20     2.424232E+01     2.577408E+00     7.959923E-01     6.928300E+00     4.441275E-01     1.000000E+00 
   21    33    21     2.353168E+01     2.514379E+00     3.711133E-01     3.111342E+00     4.339727E-01     1.000000E+00 
   22    34    22     2.288453E+01     2.480777E+00     2.478595E-01     2.218387E+00     1.832697E-01     1.000000E+00 
   23    35    23     2.230162E+01     2.449941E+00     1.962165E-01     1.811029E+00     1.264643E-01     1.000000E+00 
   24    36    24     2.188909E+01     2.421337E+00     1.580233E-01     1.462320E+00     9.821506E-02     1.000000E+00 
   25    37    25     2.155477E+01     2.400744E+00     1.685052E-01     1.544009E+00     7.144140E-02     1.000000E+00 
   26    38    26     2.125971E+01     2.384410E+00     1.856114E-01     1.741905E+00     8.177705E-02     1.000000E+00 
   27    39    27     2.104387E+01     2.370017E+00     1.563562E-01     1.442941E+00     9.434007E-02     1.000000E+00 
   28    40    28     2.092379E+01     2.359519E+00     8.669929E-02     7.865245E-01     7.396387E-02     1.000000E+00 
   29    41    29     2.079896E+01     2.353778E+00     1.220957E-01     1.006383E+00     3.633160E-02     1.000000E+00 
   30    42    30     2.072065E+01     2.347653E+00     9.507667E-02     7.010142E-01     4.488177E-02     1.000000E+00 
   31    43    31     2.064978E+01     2.343768E+00     6.776955E-02     5.588151E-01     3.200020E-02     1.000000E+00 
   32    44    32     2.056483E+01     2.340139E+00     8.278503E-02     7.495143E-01     2.594211E-02     1.000000E+00 
   33    45    33     2.048702E+01     2.335726E+00     5.459993E-02     4.941068E-01     3.413956E-02     1.000000E+00 
   34    46    34     2.042801E+01     2.331637E+00     4.327947E-02     3.519924E-01     2.283248E-02     1.000000E+00 
   35    47    35     2.037728E+01     2.328521E+00     4.369384E-02     3.404433E-01     1.798234E-02     1.000000E+00 
   36    48    36     2.031166E+01     2.325801E+00     7.746309E-02     5.491618E-01     1.787305E-02     1.000000E+00 
   37    49    37     2.025131E+01     2.322207E+00     1.106544E-01     6.625422E-01     2.729518E-02     1.000000E+00 
   38    50    38     2.020630E+01     2.318885E+00     1.015141E-01     6.823328E-01     3.191795E-02     1.000000E+00 
   39    51    39     2.016982E+01     2.316409E+00     7.893185E-02     5.513961E-01     3.294313E-02     1.000000E+00 
   40    52    40     2.013473E+01     2.314364E+00     9.125051E-02     5.609515E-01     2.663893E-02     1.000000E+00 
   41    53    41     2.009418E+01     2.312368E+00     9.950944E-02     5.025496E-01     2.732391E-02     1.000000E+00 
   42    54    42     2.005019E+01     2.310029E+00     6.108653E-02     2.813607E-01     2.453123E-02     1.000000E+00 
   43    55    43     2.001663E+01     2.307492E+00     3.185397E-02     2.140658E-01     1.326377E-02     1.000000E+00 
   44    56    44     1.999006E+01     2.305552E+00     2.728579E-02     2.364882E-01     9.608024E-03     1.000000E+00 
   45    57    45     1.996362E+01     2.303974E+00     3.649138E-02     3.166208E-01     9.955990E-03     1.000000E+00 
   46    58    46     1.993419E+01     2.302333E+00     4.106090E-02     3.468499E-01     1.300444E-02     1.000000E+00 
   47    59    47     1.990294E+01     2.300466E+00     4.667096E-02     3.829138E-01     1.454494E-02     1.000000E+00 
   48    60    48     1.987720E+01     2.298491E+00     5.075668E-02     3.579234E-01     1.652532E-02     1.000000E+00 
   49    61    49     1.985753E+01     2.296875E+00     3.702599E-02     2.129415E-01     1.602175E-02     1.000000E+00 
   50    62    50     1.984079E+01     2.295633E+00     2.237508E-02     1.164975E-01     1.032536E-02     1.000000E+00 
   51    63    51     1.982522E+01     2.294531E+00     1.525358E-02     7.888572E-02     5.814336E-03     1.000000E+00 
   52    64    52     1.980964E+01     2.293432E+00     1.522716E-02     1.080035E-01     3.541890E-03     1.000000E+00 
   53    65    53     1.979445E+01     2.292222E+00     2.151113E-02     1.678753E-01     4.402231E-03     1.000000E+00 
   54    66    54     1.978131E+01     2.290907E+00     1.985443E-02     1.465697E-01     6.368510E-03     1.000000E+00 
   55    67    55     1.977006E+01     2.289737E+00     8.039227E-03     6.462258E-02     5.600331E-03     1.000000E+00 
   56    68    56     1.975932E+01     2.288859E+00     4.416500E-03     4.249421E-02     2.493433E-03     1.000000E+00 
   57    69    57     1.974643E+01     2.288137E+00     8.712451E-03     7.295839E-02     1.605773E-03     1.000000E+00 
   58    70    58     1.973092E+01     2.287329E+00     1.758464E-02     1.391159E-01     2.563361E-03     1.000000E+00 
   59    71    59     1.971428E+01     2.286312E+00     2.330773E-02     1.861667E-01     5.011705E-03     1.000000E+00 
   60    72    60     1.969874E+01     2.285091E+00     2.594735E-02     2.026737E-01     7.136607E-03     1.000000E+00 
   61    73    61     1.968571E+01     2.283820E+00     2.517609E-02     1.661822E-01     8.794421E-03     1.000000E+00 
   62    74    62     1.967407E+01     2.282678E+00     2.224278E-02     1.486932E-01     7.842017E-03     1.000000E+00 
   63    75    63     1.966251E+01     2.281648E+00     1.631229E-02     1.239491E-01     6.838758E-03     1.000000E+00 
   64    76    64     1.965103E+01     2.280712E+00     1.078324E-02     8.146936E-02     5.274486E-03     1.000000E+00 
   65    77    65     1.964031E+01     2.279930E+00     1.133695E-02     7.027862E-02     3.478664E-03     1.000000E+00 
   66    78    66     1.963170E+01     2.279329E+00     1.845519E-02     1.035225E-01     3.306135E-03     1.000000E+00 
   67    79    67     1.962466E+01     2.278933E+00     2.556414E-02     1.360309E-01     5.058132E-03     1.000000E+00 
   68    80    68     1.961764E+01     2.278622E+00     2.487322E-02     1.342761E-01     6.538799E-03     1.000000E+00 
   69    81    69     1.961071E+01     2.278263E+00     2.448129E-02     1.391405E-01     6.434681E-03     1.000000E+00 
   70    82    70     1.960349E+01     2.277884E+00     2.739129E-02     1.622038E-01     6.619262E-03     1.000000E+00 
   71    83    71     1.959586E+01     2.277498E+00     2.688978E-02     1.553901E-01     7.681229E-03     1.000000E+00 
   72    84    72     1.958903E+01     2.277153E+00     1.484925E-02     8.861570E-02     7.415940E-03     1.000000E+00 
   73    85    73     1.958358E+01     2.276972E+00     6.442566E-03     4.634928E-02     4.162294E-03     1.000000E+00 
   74    86    74     1.957937E+01     2.276961E+00     5.420029E-03     4.141929E-02     1.879444E-03     1.000000E+00 
   75    87    75     1.957621E+01     2.277024E+00     6.539560E-03     3.917606E-02     1.734511E-03     1.000000E+00 
   76    88    76     1.957369E+01     2.277098E+00     1.568355E-02     7.329483E-02     1.898383E-03     1.000000E+00 
   77    90    77     1.957222E+01     2.277118E+00     3.413001E-02     1.486194E-01     1.933952E-03     1.000000E+00 
   78    92    78     1.957075E+01     2.277105E+00     4.983567E-02     2.146621E-01     2.096820E-03     1.000000E+00 
   79    94    79     1.956875E+01     2.277073E+00     5.369257E-02     2.366121E-01     2.415090E-03     1.000000E+00 
   80    96    80     1.956646E+01     2.277030E+00     4.844421E-02     2.178151E-01     2.668339E-03     1.000000E+00 
   81    98    81     1.956417E+01     2.276982E+00     3.989932E-02     1.821418E-01     2.829066E-03     1.000000E+00 
   82   100    82     1.956196E+01     2.276934E+00     3.144864E-02     1.452414E-01     2.912217E-03     1.000000E+00 
   83   102    83     1.955979E+01     2.276891E+00     2.453286E-02     1.152889E-01     2.911425E-03     1.000000E+00 
   84   104    84     1.955756E+01     2.276855E+00     1.942917E-02     9.317534E-02     2.790425E-03     1.000000E+00 
   85   106    85     1.955509E+01     2.276831E+00     1.518291E-02     7.404735E-02     2.606577E-03     1.000000E+00 
   86   107    86     1.955167E+01     2.276872E+00     3.702058E-03     2.155381E-02     3.637034E-03     1.000000E+00 
   87   108    87     1.954870E+01     2.276828E+00     6.648016E-03     4.094302E-02     9.574635E-04     1.000000E+00 
   88   109    88     1.954643E+01     2.276921E+00     1.416230E-03     1.092589E-02     1.844411E-03     1.000000E+00 
   89   110    89     1.954513E+01     2.276926E+00     3.103667E-03     1.551848E-02     4.340753E-04     1.000000E+00 
   90   111    90     1.954343E+01     2.276962E+00     2.662574E-03     1.547771E-02     7.392405E-04     1.000000E+00 
   91   112    91     1.954272E+01     2.276910E+00     1.077473E-02     4.382691E-02     7.224232E-04     1.000000E+00 
   92   114    92     1.954172E+01     2.276876E+00     1.059021E-02     5.380685E-02     7.622132E-04     1.000000E+00 
