MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     0.000000E+00     0.000000E+00     1.075581E+02     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     1.797474E+01     0.000000E+00     5.926245E+01     7.907012E+02     5.314083E+03     1.000000E+00 
    2     3     2     7.357451E+01     2.142182E+00     3.684807E+02     2.889844E+03     5.116963E+03     1.000000E+00 
    3     5     3     6.948661E+01     2.260183E+00     2.562169E+02     1.972866E+03     3.039468E+03     1.000000E+00 
    4     7     4     6.986109E+01     2.457142E+00     2.811232E+01     2.869175E+02     1.481509E+03     1.000000E+00 
    5     8     5     7.408388E+01     4.239569E+00     3.285901E+01     4.087675E+02     9.320394E+02     1.000000E+00 
    6    10     6     6.629536E+01     4.233783E+00     2.346885E+01     2.770928E+02     1.514381E+03     1.000000E+00 
    7    12     7     8.459939E+01     3.857541E+00     1.550123E+01     1.666511E+02     1.629002E+03     1.000000E+00 
    8    14     8     8.523161E+01     4.164550E+00     4.373732E+00     4.035207E+01     5.193481E+02     1.000000E+00 
    9    15     9     8.260649E+01     4.706890E+00     2.943413E+00     2.332264E+01     1.781849E+02     1.000000E+00 
   10    17    10     7.597702E+01     4.664575E+00     1.180683E+01     6.219341E+01     5.872438E+01     1.000000E+00 
   11    18    11     6.305526E+01     4.446738E+00     1.133271E+01     7.079923E+01     1.990524E+01     1.000000E+00 
   12    20    12     5.554574E+01     4.305980E+00     1.188829E+01     8.012689E+01     1.073098E+01     1.000000E+00 
   13    22    13     5.355999E+01     4.040566E+00     2.941443E+00     2.932258E+01     1.176139E+01     1.000000E+00 
   14    23    14     4.884240E+01     3.724368E+00     1.641676E+00     1.771109E+01     7.279498E+00     1.000000E+00 
   15    24    15     4.398865E+01     3.555142E+00     1.452884E+00     1.611385E+01     3.881237E+00     1.000000E+00 
   16    25    16     3.949099E+01     3.372690E+00     2.901143E+00     3.090354E+01     2.306709E+00     1.000000E+00 
   17    26    17     3.797560E+01     3.196445E+00     2.796872E-01     2.860089E+00     2.928543E+00     1.000000E+00 
   18    27    18     3.543528E+01     3.136096E+00     9.149381E-01     8.558157E+00     2.396644E-01     1.000000E+00 
   19    28    19     3.368727E+01     3.034767E+00     7.703854E-01     7.426550E+00     6.705585E-01     1.000000E+00 
   20    29    20     3.212522E+01     2.964961E+00     5.115928E-01     5.093067E+00     5.080564E-01     1.000000E+00 
   21    30    21     3.030911E+01     2.899647E+00     1.050804E+00     1.102090E+01     3.216073E-01     1.000000E+00 
   22    31    22     2.945914E+01     2.822198E+00     6.282723E-01     6.763761E+00     5.836885E-01     1.000000E+00 
   23    32    23     2.895216E+01     2.786568E+00     2.712153E-01     2.710466E+00     3.339798E-01     1.000000E+00 
   24    33    24     2.808358E+01     2.765313E+00     6.647107E-01     6.143685E+00     1.324720E-01     1.000000E+00 
   25    34    25     2.770282E+01     2.727223E+00     2.234654E-01     1.999587E+00     2.927293E-01     1.000000E+00 
   26    35    26     2.750130E+01     2.710468E+00     1.694188E-01     1.621769E+00     8.540916E-02     1.000000E+00 
   27    36    27     2.733444E+01     2.701937E+00     8.723369E-02     8.173098E-01     5.967850E-02     1.000000E+00 
   28    37    28     2.715842E+01     2.694423E+00     9.869194E-02     8.606680E-01     3.114615E-02     1.000000E+00 
   29    38    29     2.703061E+01     2.686003E+00     8.246974E-02     6.211273E-01     3.595257E-02     1.000000E+00 
   30    39    30     2.689138E+01     2.679707E+00     9.442470E-02     8.059361E-01     2.658382E-02     1.000000E+00 
   31    40    31     2.671654E+01     2.672657E+00     1.353633E-01     1.222738E+00     3.240840E-02     1.000000E+00 
   32    41    32     2.647930E+01     2.663553E+00     2.547842E-01     2.190903E+00     5.090362E-02     1.000000E+00 
   33    42    33     2.623529E+01     2.650837E+00     2.228437E-01     1.828443E+00     9.565153E-02     1.000000E+00 
   34    43    34     2.599827E+01     2.637672E+00     1.915145E-01     1.580047E+00     7.881296E-02     1.000000E+00 
   35    44    35     2.577676E+01     2.625098E+00     1.868388E-01     1.434160E+00     6.130866E-02     1.000000E+00 
   36    45    36     2.549718E+01     2.613595E+00     2.255453E-01     1.703966E+00     5.633253E-02     1.000000E+00 
   37    46    37     2.512701E+01     2.599347E+00     4.750521E-01     3.675182E+00     6.997551E-02     1.000000E+00 
   38    47    38     2.493537E+01     2.580408E+00     2.227805E-01     1.736519E+00     1.534298E-01     1.000000E+00 
   39    48    39     2.482610E+01     2.570451E+00     1.312968E-01     9.249341E-01     6.948164E-02     1.000000E+00 
   40    49    40     2.468181E+01     2.564551E+00     2.371876E-01     1.533810E+00     3.671885E-02     1.000000E+00 
   41    50    41     2.456436E+01     2.556601E+00     1.691735E-01     1.094901E+00     6.101422E-02     1.000000E+00 
   42    51    42     2.447336E+01     2.550243E+00     8.475969E-02     6.074185E-01     4.437667E-02     1.000000E+00 
   43    52    43     2.438798E+01     2.545588E+00     4.641361E-02     4.036044E-01     2.409404E-02     1.000000E+00 
   44    53    44     2.430696E+01     2.541558E+00     5.980780E-02     4.906253E-01     1.317386E-02     1.000000E+00 
   45    54    45     2.424293E+01     2.538005E+00     3.693157E-02     3.424654E-01     1.742234E-02     1.000000E+00 
   46    55    46     2.416354E+01     2.535360E+00     4.233824E-02     3.886134E-01     1.236996E-02     1.000000E+00 
   47    56    47     2.406673E+01     2.531962E+00     9.760746E-02     7.657018E-01     1.476059E-02     1.000000E+00 
   48    57    48     2.397872E+01     2.527551E+00     1.309846E-01     9.540041E-01     2.758875E-02     1.000000E+00 
   49    58    49     2.391381E+01     2.523172E+00     8.243929E-02     6.225825E-01     3.382536E-02     1.000000E+00 
   50    59    50     2.385990E+01     2.519609E+00     5.749631E-02     5.209178E-01     2.190751E-02     1.000000E+00 
   51    60    51     2.381763E+01     2.516381E+00     3.537945E-02     3.336396E-01     1.814564E-02     1.000000E+00 
   52    61    52     2.376937E+01     2.513768E+00     4.341069E-02     4.146621E-01     1.251315E-02     1.000000E+00 
   53    62    53     2.372782E+01     2.510848E+00     4.645791E-02     4.299771E-01     1.572363E-02     1.000000E+00 
   54    63    54     2.370911E+01     2.508421E+00     2.423747E-02     2.056848E-01     1.730108E-02     1.000000E+00 
   55    64    55     2.369250E+01     2.507324E+00     1.484382E-02     1.335151E-01     8.013964E-03     1.000000E+00 
   56    65    56     2.367166E+01     2.506245E+00     3.070080E-02     2.378801E-01     4.842818E-03     1.000000E+00 
   57    66    57     2.364899E+01     2.504630E+00     3.532290E-02     2.680901E-01     9.139775E-03     1.000000E+00 
   58    67    58     2.362607E+01     2.502620E+00     3.712172E-02     2.948105E-01     1.092118E-02     1.000000E+00 
   59    68    59     2.360526E+01     2.500336E+00     2.574298E-02     2.234226E-01     1.221955E-02     1.000000E+00 
   60    69    60     2.358556E+01     2.498215E+00     2.097286E-02     1.700934E-01     9.278681E-03     1.000000E+00 
   61    70    61     2.356333E+01     2.496356E+00     3.159870E-02     2.408444E-01     6.921513E-03     1.000000E+00 
   62    71    62     2.353983E+01     2.494557E+00     4.807226E-02     3.407702E-01     9.998321E-03     1.000000E+00 
   63    72    63     2.352144E+01     2.492953E+00     4.668222E-02     3.247734E-01     1.487843E-02     1.000000E+00 
   64    73    64     2.350728E+01     2.491933E+00     3.278004E-02     2.407866E-01     1.409072E-02     1.000000E+00 
   65    74    65     2.349468E+01     2.491329E+00     1.929901E-02     1.487006E-01     9.955948E-03     1.000000E+00 
   66    75    66     2.348318E+01     2.490872E+00     1.977936E-02     1.516467E-01     5.955968E-03     1.000000E+00 
   67    76    67     2.347296E+01     2.490489E+00     2.583169E-02     1.963879E-01     6.408471E-03     1.000000E+00 
   68    77    68     2.346364E+01     2.490198E+00     2.154297E-02     1.579116E-01     8.780650E-03     1.000000E+00 
   69    78    69     2.345568E+01     2.489957E+00     1.790449E-02     1.267399E-01     7.294649E-03     1.000000E+00 
   70    79    70     2.344858E+01     2.489786E+00     2.225565E-02     1.464085E-01     6.060864E-03     1.000000E+00 
   71    80    71     2.344126E+01     2.489721E+00     3.290268E-02     2.031727E-01     7.407940E-03     1.000000E+00 
   72    81    72     2.343290E+01     2.489737E+00     3.613327E-02     2.236633E-01     1.051020E-02     1.000000E+00 
   73    82    73     2.342357E+01     2.489734E+00     2.574062E-02     1.628778E-01     1.132317E-02     1.000000E+00 
   74    83    74     2.341582E+01     2.489563E+00     2.269535E-02     1.512865E-01     8.083471E-03     1.000000E+00 
   75    84    75     2.340896E+01     2.489338E+00     2.779046E-02     1.811286E-01     7.600547E-03     1.000000E+00 
   76    85    76     2.340255E+01     2.489121E+00     3.519944E-02     2.136787E-01     9.362511E-03     1.000000E+00 
   77    86    77     2.339477E+01     2.488962E+00     3.022827E-02     1.767122E-01     1.151091E-02     1.000000E+00 
   78    87    78     2.338666E+01     2.488764E+00     2.482355E-02     1.401588E-01     9.562915E-03     1.000000E+00 
   79    88    79     2.337929E+01     2.488581E+00     2.070096E-02     1.137252E-01     7.407238E-03     1.000000E+00 
   80    89    80     2.337319E+01     2.488469E+00     1.941783E-02     1.073443E-01     6.046854E-03     1.000000E+00 
   81    90    81     2.336746E+01     2.488424E+00     1.534236E-02     9.141211E-02     5.811676E-03     1.000000E+00 
   82    91    82     2.336260E+01     2.488304E+00     9.511837E-03     6.914311E-02     4.779856E-03     1.000000E+00 
   83    92    83     2.335908E+01     2.488107E+00     4.971871E-03     4.120465E-02     3.431712E-03     1.000000E+00 
   84    93    84     2.335637E+01     2.487900E+00     3.579863E-03     2.959513E-02     1.888889E-03     1.000000E+00 
   85    94    85     2.335408E+01     2.487720E+00     3.884393E-03     3.085500E-02     1.324566E-03     1.000000E+00 
   86    95    86     2.335172E+01     2.487623E+00     4.426930E-03     3.578097E-02     1.440298E-03     1.000000E+00 
   87    96    87     2.334971E+01     2.487604E+00     6.690789E-03     4.461007E-02     1.678908E-03     1.000000E+00 
   88    97    88     2.334756E+01     2.487705E+00     8.278900E-03     4.939991E-02     2.186335E-03     1.000000E+00 
   89    98    89     2.334560E+01     2.487839E+00     1.025067E-02     5.909317E-02     2.514281E-03     1.000000E+00 
