MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     0.000000E+00     0.000000E+00     1.174587E+02     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     1.784351E+01     0.000000E+00     6.261311E+01     9.042635E+02     5.061224E+03     1.000000E+00 
    2     3     2     7.435679E+01     2.134588E+00     3.685556E+02     2.923290E+03     5.114487E+03     1.000000E+00 
    3     5     3     7.239668E+01     2.260463E+00     2.560456E+02     2.009781E+03     3.048864E+03     1.000000E+00 
    4     7     4     7.250255E+01     2.474434E+00     2.962245E+01     3.288002E+02     1.470695E+03     1.000000E+00 
    5     8     5     7.523300E+01     4.320859E+00     3.412464E+01     4.531443E+02     9.828032E+02     1.000000E+00 
    6    10     6     8.822999E+01     4.294521E+00     2.812196E+01     3.349877E+02     1.800056E+03     1.000000E+00 
    7    12     7     1.040240E+02     4.268358E+00     2.898819E+01     3.424562E+02     5.756858E+03     1.000000E+00 
    8    14     8     9.088943E+01     4.368946E+00     1.213096E+01     1.509966E+02     1.917372E+03     1.000000E+00 
    9    16     9     8.295782E+01     4.492861E+00     6.195424E+00     6.515362E+01     6.363060E+02     1.000000E+00 
   10    17    10     7.299679E+01     4.647268E+00     3.940643E+00     3.149935E+01     2.307839E+02     1.000000E+00 
   11    18    11     5.915369E+01     4.352662E+00     4.543763E+00     4.836500E+01     9.069665E+01     1.000000E+00 
   12    19    12     5.243749E+01     3.911157E+00     4.454387E+00     4.456051E+01     4.309053E+01     1.000000E+00 
   13    20    13     4.558970E+01     3.677652E+00     4.617423E+00     5.446681E+01     1.353995E+01     1.000000E+00 
   14    22    14     4.407754E+01     3.512946E+00     2.336163E+00     2.035137E+01     7.760055E+00     1.000000E+00 
   15    23    15     4.077330E+01     3.364488E+00     7.216848E-01     7.953270E+00     5.906279E+00     1.000000E+00 
   16    24    16     3.685650E+01     3.234980E+00     1.040886E+00     1.136880E+01     1.211836E+00     1.000000E+00 
   17    25    17     3.358767E+01     3.075907E+00     1.672497E+00     1.759383E+01     1.324019E+00     1.000000E+00 
   18    26    18     3.294925E+01     2.940450E+00     2.248906E-01     2.449752E+00     1.749824E+00     1.000000E+00 
   19    27    19     3.124344E+01     2.914991E+00     7.455035E-01     9.400110E+00     1.852288E-01     1.000000E+00 
   20    28    20     3.044223E+01     2.844121E+00     6.457907E-01     6.275487E+00     5.357265E-01     1.000000E+00 
   21    29    21     2.985021E+01     2.812134E+00     3.180118E-01     2.659864E+00     3.142688E-01     1.000000E+00 
   22    30    22     2.904044E+01     2.788572E+00     3.275624E-01     3.247762E+00     1.043701E-01     1.000000E+00 
   23    31    23     2.849842E+01     2.755354E+00     3.421396E-01     3.359579E+00     1.554401E-01     1.000000E+00 
   24    32    24     2.806286E+01     2.734944E+00     2.932004E-01     3.022147E+00     1.665451E-01     1.000000E+00 
   25    33    25     2.763173E+01     2.718171E+00     3.624653E-01     3.866966E+00     1.474267E-01     1.000000E+00 
   26    34    26     2.734982E+01     2.700601E+00     1.679195E-01     1.779294E+00     1.867955E-01     1.000000E+00 
   27    35    27     2.705693E+01     2.688490E+00     9.314875E-02     9.629297E-01     8.733990E-02     1.000000E+00 
   28    36    28     2.673409E+01     2.674820E+00     2.055253E-01     1.814217E+00     4.596152E-02     1.000000E+00 
   29    37    29     2.660828E+01     2.659597E+00     6.170037E-02     5.673411E-01     9.170958E-02     1.000000E+00 
   30    38    30     2.644158E+01     2.653785E+00     1.095559E-01     9.838817E-01     2.967012E-02     1.000000E+00 
   31    39    31     2.636407E+01     2.645808E+00     4.113997E-02     4.062051E-01     4.511429E-02     1.000000E+00 
   32    40    32     2.627058E+01     2.642026E+00     6.749398E-02     5.421455E-01     1.760220E-02     1.000000E+00 
   33    41    33     2.616982E+01     2.637424E+00     1.187877E-01     9.597111E-01     2.478414E-02     1.000000E+00 
   34    42    34     2.611697E+01     2.632419E+00     6.084649E-02     5.344872E-01     4.551915E-02     1.000000E+00 
   35    43    35     2.607173E+01     2.629672E+00     5.930890E-02     4.823555E-01     2.491978E-02     1.000000E+00 
   36    44    36     2.603230E+01     2.627276E+00     5.302823E-02     4.107183E-01     2.171289E-02     1.000000E+00 
   37    45    37     2.600080E+01     2.625187E+00     4.187817E-02     3.208200E-01     1.794912E-02     1.000000E+00 
   38    46    38     2.597514E+01     2.623541E+00     2.813956E-02     2.076998E-01     1.389040E-02     1.000000E+00 
   39    47    39     2.594609E+01     2.622220E+00     3.169898E-02     2.417029E-01     9.230970E-03     1.000000E+00 
   40    48    40     2.591341E+01     2.620727E+00     4.089767E-02     3.254885E-01     1.084578E-02     1.000000E+00 
   41    49    41     2.587799E+01     2.619010E+00     5.714979E-02     4.338129E-01     1.449571E-02     1.000000E+00 
   42    50    42     2.584634E+01     2.617149E+00     5.586603E-02     4.273371E-01     1.917510E-02     1.000000E+00 
   43    51    43     2.582024E+01     2.615499E+00     4.159343E-02     3.111195E-01     1.871522E-02     1.000000E+00 
   44    52    44     2.579401E+01     2.614167E+00     4.007200E-02     3.248206E-01     1.407385E-02     1.000000E+00 
