MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
   90   123    90     2.920926E+01     2.770663E+00     3.936940E+01     8.782423E-06     1.922910E-07     1.000000E+00 
   91   125    91     2.920925E+01     2.770664E+00     3.936938E+01     1.049807E-05     1.959399E-07     1.000000E+00 
   92   127    92     2.920925E+01     2.770666E+00     3.936937E+01     1.301730E-05     2.061509E-07     1.000000E+00 
   93   129    93     2.920925E+01     2.770666E+00     3.936936E+01     1.587248E-05     2.204265E-07     1.000000E+00 
   94   131    94     2.920925E+01     2.770667E+00     3.936936E+01     1.828509E-05     2.361044E-07     1.000000E+00 
   95   133    95     2.920925E+01     2.770667E+00     3.936936E+01     1.971031E-05     2.512173E-07     1.000000E+00 
   96   135    96     2.920925E+01     2.770667E+00     3.936937E+01     2.007254E-05     2.640966E-07     1.000000E+00 
   97   137    97     2.920925E+01     2.770667E+00     3.936937E+01     1.970669E-05     2.743449E-07     1.000000E+00 
   98   139    98     2.920925E+01     2.770666E+00     3.936937E+01     1.899711E-05     2.818852E-07     1.000000E+00 
   99   141    99     2.920925E+01     2.770665E+00     3.936936E+01     1.827959E-05     2.870222E-07     1.000000E+00 
  100   143   100     2.920925E+01     2.770664E+00     3.936936E+01     1.771954E-05     2.898875E-07     1.000000E+00 
  101   145   101     2.920925E+01     2.770662E+00     3.936935E+01     1.734989E-05     2.907280E-07     1.000000E+00 
  102   147   102     2.920925E+01     2.770660E+00     3.936934E+01     1.727554E-05     2.906439E-07     1.000000E+00 
  103   149   103     2.920925E+01     2.770659E+00     3.936932E+01     1.705471E-05     2.891585E-07     1.000000E+00 
  104   151   104     2.920925E+01     2.770657E+00     3.936931E+01     1.629246E-05     2.856299E-07     1.000000E+00 
  105   153   105     2.920925E+01     2.770655E+00     3.936930E+01     1.468511E-05     2.796492E-07     1.000000E+00 
  106   155   106     2.920925E+01     2.770654E+00     3.936928E+01     1.218743E-05     2.698595E-07     1.000000E+00 
  107   157   107     2.920925E+01     2.770652E+00     3.936927E+01     9.076844E-06     2.545106E-07     1.000000E+00 
  108   159   108     2.920925E+01     2.770651E+00     3.936927E+01     5.832937E-06     2.316075E-07     1.000000E+00 
  109   161   109     2.920925E+01     2.770651E+00     3.936926E+01     2.933080E-06     1.975547E-07     1.000000E+00 
  110   162   110     2.920925E+01     2.770650E+00     3.936926E+01     8.778950E-08     1.818089E-07     1.000000E+00 
  111   162   111     2.920925E+01     2.770650E+00     3.936926E+01     8.778950E-08     6.385848E-08     1.000000E+00 
